CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
592,1,27,3,0.0,2,1,1,19645.65,False
551,1,43,7,0.0,2,1,0,178393.68,False
604,0,56,0,62732.65,1,0,1,124954.56,False
514,0,41,7,0.0,2,1,1,3756.65,False
698,1,29,5,95167.55,1,1,1,152723.23,False
612,1,41,5,0.0,3,0,0,151256.22,False
498,1,33,1,198113.86,1,1,0,69664.35,False
497,0,29,4,85646.81,1,0,0,63233.02,True
644,1,33,9,141234.98,1,1,0,95673.05,False
714,1,34,10,0.0,2,1,1,80234.14,False
690,0,40,9,77641.99,1,0,0,189051.59,True
479,1,47,1,0.0,1,1,0,95270.83,False
693,1,31,2,0.0,2,1,1,107759.31,False
807,1,33,10,101952.97,2,1,0,178153.65,False
513,0,45,0,164649.52,3,1,0,49915.52,True
582,1,31,2,0.0,2,1,1,33747.03,False
694,1,32,0,91956.49,1,1,1,59961.81,False
777,1,39,8,0.0,2,1,1,18613.52,False
588,0,34,3,120777.88,1,1,1,131729.52,False
777,1,36,7,0.0,1,1,0,106472.34,False
592,1,71,4,0.0,2,0,1,17013.54,False
850,1,34,2,72079.71,1,1,1,115767.93,False
540,1,37,6,0.0,2,1,0,141998.89,False
553,1,38,3,99844.68,1,0,0,187915.7,False
630,0,28,1,0.0,2,1,1,133267.78,False
466,1,26,3,156815.71,1,1,1,137476.09,False
613,1,47,6,146034.74,1,1,1,77146.14,False
558,1,27,1,152283.39,1,1,0,183271.15,False
633,1,40,4,150578.0,1,0,1,34670.62,True
678,0,46,1,0.0,2,0,0,82106.19,False
590,1,47,3,0.0,2,1,0,171774.5,False
705,0,48,0,0.0,2,0,0,149772.61,False
608,1,42,10,163548.07,1,1,0,38866.85,False
682,0,37,8,148580.12,1,1,0,35179.18,False
609,1,37,1,39344.83,1,1,1,178291.89,True
712,0,27,2,133009.51,1,1,0,126809.15,False
666,0,32,10,112536.57,2,1,1,34350.54,False
513,1,44,1,63562.02,2,0,1,52629.73,True
445,1,37,3,0.0,2,1,1,180012.39,False
850,1,37,6,0.0,2,1,0,109291.22,False
670,0,45,5,47884.92,1,1,1,54340.24,False
747,1,49,6,202904.64,1,1,1,17298.72,True
511,0,46,1,0.0,1,1,1,115779.48,True
602,0,72,3,0.0,2,1,1,171260.66,False
850,1,31,4,0.0,2,0,0,152298.28,False
521,1,22,5,0.0,2,1,1,99828.45,False
726,1,37,2,132057.92,2,1,0,34743.98,False
596,1,33,8,0.0,1,1,0,121189.3,True
637,0,41,9,0.0,2,1,0,145477.36,False
689,1,40,8,160272.27,1,1,0,49656.24,False
555,0,27,8,102000.17,1,1,1,116757.0,False
494,0,33,1,137853.0,1,0,1,90273.85,False
534,1,27,9,0.0,2,1,0,161344.13,False
600,1,34,0,0.0,2,0,1,3756.23,False
807,0,34,1,0.0,1,0,0,114448.13,False
714,0,52,2,0.0,1,0,1,144045.08,True
590,1,24,7,126431.54,1,1,0,58781.11,False
614,0,41,3,123475.04,1,1,1,179227.52,False
648,0,38,2,0.0,2,0,1,9551.49,False
773,1,33,9,0.0,2,1,1,1118.31,False
705,1,25,9,0.0,2,0,1,112331.19,False
741,1,29,8,0.0,2,1,1,115994.52,False
575,1,27,3,139301.68,1,1,0,99843.98,False
844,0,41,10,76319.64,1,1,1,141175.18,True
725,1,37,6,124348.38,2,0,1,176984.34,False
450,1,29,7,117199.8,1,1,1,43480.63,False
590,1,47,0,117879.32,1,1,1,8214.46,False
735,1,50,2,0.0,2,0,1,147075.69,False
550,1,34,8,122359.5,1,0,0,116495.55,False
555,1,31,8,145875.74,1,1,0,137491.23,False
744,0,39,6,0.0,1,0,0,10662.58,False
619,0,35,4,90413.12,1,1,1,20555.21,False
634,1,34,8,105302.66,1,1,1,123164.97,False
507,0,35,1,0.0,2,0,0,92131.54,False
644,0,24,8,92760.55,1,1,0,35896.75,False
581,0,37,10,104255.03,1,1,0,86609.37,False
850,1,41,3,0.0,2,1,0,128892.36,False
754,0,35,4,0.0,2,1,0,44830.71,False
542,0,25,7,0.0,2,0,1,82393.08,False
553,0,27,3,0.0,2,0,0,159800.16,False
741,1,38,9,0.0,2,1,0,14379.01,False
598,1,35,8,114212.6,1,1,1,74322.85,False
647,1,43,9,0.0,2,1,1,78488.39,False
491,0,68,3,107571.61,1,0,1,113695.99,False
652,0,32,2,0.0,2,1,0,54628.11,False
536,0,41,9,0.0,1,1,0,121299.14,False
646,0,38,2,0.0,2,0,0,178752.73,False
707,1,35,2,0.0,3,1,1,94148.3,False
602,1,34,5,0.0,2,1,1,77414.45,False
635,0,47,2,125724.95,2,1,0,63236.97,False
597,1,67,2,0.0,2,0,1,108645.85,False
503,1,38,1,0.0,2,1,1,95153.24,False
700,1,46,5,95872.86,1,1,0,98273.01,True
692,1,33,9,0.0,1,1,0,113505.93,True
562,1,37,2,0.0,1,0,1,52525.15,True
679,1,37,7,74260.03,1,1,0,194617.98,False
797,1,24,5,0.0,2,1,0,182257.61,False
594,1,36,6,153880.15,1,0,0,135431.72,False
529,0,31,7,0.0,2,1,1,175697.87,False
513,0,43,9,0.0,2,1,0,152499.8,False
605,0,30,9,135422.31,1,0,1,186418.85,False
726,0,38,5,126875.62,1,1,0,128052.29,False
556,0,46,10,0.0,2,0,0,109184.24,False
719,1,36,3,155423.17,1,1,1,199841.32,False
684,1,33,4,140700.61,1,1,0,103557.93,False
683,0,33,9,0.0,2,1,1,38784.42,False
739,0,20,4,133800.98,1,0,1,150245.81,False
618,0,21,2,125682.79,1,0,0,57762.0,False
674,0,42,9,0.0,2,1,0,4292.72,False
762,1,26,6,130428.78,1,1,0,173365.89,False
729,1,44,6,0.0,2,1,0,151733.43,False
616,1,23,8,73112.95,1,1,1,62733.05,False
772,1,47,9,152347.01,1,0,1,17671.78,False
743,1,43,5,0.0,2,0,0,113079.19,True
793,1,39,3,137817.52,1,0,0,83997.79,False
746,1,37,2,0.0,2,1,0,143194.05,False
628,0,45,8,0.0,2,1,0,193903.06,False
700,1,26,4,119009.57,1,1,0,141926.43,False
623,0,37,4,140211.88,1,1,1,93832.33,False
679,0,44,3,118742.74,2,1,0,1568.91,False
790,0,47,10,148636.21,1,0,1,16119.96,True
514,1,45,1,178827.79,1,1,0,60375.18,False
491,1,33,5,83134.3,1,1,0,187946.55,False
753,1,92,3,121513.31,1,0,1,195563.99,False
679,0,30,1,112543.42,1,1,1,179435.21,False
834,0,28,6,0.0,1,1,0,74287.53,False
711,0,29,9,0.0,2,0,1,3234.8,False
606,1,31,10,0.0,2,1,0,195209.4,False
589,1,36,1,100895.54,1,1,1,68075.14,False
582,1,29,4,0.0,2,0,0,156153.27,False
710,0,36,4,116085.06,1,1,0,58601.61,False
467,1,57,1,0.0,2,1,1,114448.77,False
749,1,30,1,0.0,2,0,1,126551.65,False
540,0,31,7,0.0,1,0,1,183051.6,True
767,0,35,6,115576.44,1,0,1,27922.45,False
615,0,23,4,0.0,2,1,0,196476.19,False
850,0,40,5,0.0,2,1,0,35034.15,False
798,1,22,8,0.0,2,1,0,107615.43,False
695,1,37,2,0.0,2,1,1,99692.65,False
739,1,40,4,0.0,2,0,0,173321.65,False
549,0,34,4,0.0,2,0,0,139463.57,False
850,1,35,9,102050.47,1,1,1,3769.71,False
679,0,24,6,114948.76,2,0,1,135768.25,False
850,1,32,4,156001.68,2,1,1,151677.31,False
710,1,40,5,0.0,2,0,0,162878.96,False
580,1,31,2,0.0,2,0,1,64014.24,False
550,1,44,9,0.0,2,1,0,26257.01,False
841,0,31,3,162701.65,2,1,1,126794.56,False
760,1,34,2,0.0,2,1,0,164162.44,False
687,0,30,6,0.0,2,0,0,179206.92,False
661,1,35,9,100107.99,1,1,0,83949.68,False
699,1,28,7,0.0,2,1,1,22684.78,False
669,1,50,9,201009.64,1,1,0,158032.5,True
613,0,27,5,125167.74,1,1,0,199104.52,False
782,1,32,9,0.0,1,1,1,87566.97,False
582,0,43,5,153313.67,1,0,0,170563.73,False
679,1,30,9,0.0,2,1,0,157871.55,False
611,0,40,2,125879.29,1,1,0,93203.43,False
621,1,32,1,0.0,2,1,1,168779.47,False
742,1,32,6,160485.16,1,1,0,29023.03,False
628,0,50,4,143054.56,1,0,1,109608.81,True
487,1,24,7,133628.09,2,1,1,98570.01,False
803,0,65,2,151659.52,2,0,1,6930.17,False
686,0,41,10,0.0,1,1,0,133086.45,False
663,0,42,1,82228.67,2,1,0,71359.78,False
728,1,34,4,106328.08,1,1,0,88680.65,False
574,0,34,7,152992.91,1,1,1,134691.2,False
464,1,38,3,116439.65,1,1,0,75574.48,False
518,0,45,8,0.0,2,1,1,36193.07,False
756,1,67,4,0.0,3,1,1,93081.87,False
489,0,47,8,103894.38,2,1,1,107625.46,False
652,0,36,6,112518.71,2,0,1,110421.31,False
625,0,37,7,115895.42,1,1,0,48486.25,False
546,1,34,4,165363.31,2,1,1,25744.13,True
697,0,45,1,0.0,2,1,0,46807.62,True
591,1,35,7,183027.25,1,1,1,56028.79,False
709,0,45,3,104118.5,1,0,1,174032.0,False
781,1,20,0,125023.1,2,1,1,108301.45,False
656,0,30,4,74323.2,1,1,1,22929.08,False
683,1,38,7,109346.13,2,1,0,102665.92,False
620,1,32,6,0.0,2,1,0,56139.09,False
520,1,31,4,93249.4,1,1,0,77335.75,False
641,1,35,5,0.0,2,1,0,93148.93,False
686,1,38,0,138131.34,1,0,1,115927.85,False
577,0,32,1,0.0,2,1,0,9902.39,False
720,1,44,3,86102.27,1,1,0,180134.88,True
663,0,33,2,0.0,2,1,0,153295.0,False
595,1,46,10,0.0,1,1,0,73489.15,True
588,0,21,8,0.0,2,1,1,110114.19,False
823,1,37,5,164858.18,1,1,1,173516.71,False
850,0,28,9,0.0,2,1,0,185821.41,False
496,0,36,7,0.0,2,0,0,108098.28,False
625,1,39,5,0.0,1,1,0,99800.87,False
707,0,33,2,58036.33,1,1,1,83335.78,False
758,0,33,7,0.0,1,1,0,188156.34,False
685,0,33,6,0.0,2,0,1,186785.01,False
747,0,40,3,0.0,1,0,0,57817.84,True
477,1,22,5,82559.42,2,0,0,163112.9,True
558,1,32,5,73494.21,1,0,0,136301.1,False
850,1,49,6,128663.9,1,1,0,65769.3,True
505,0,36,2,79951.9,1,0,1,174123.16,True
554,0,35,10,74988.59,2,0,1,190155.13,False
774,0,47,6,94722.88,1,0,1,61450.96,False
792,1,31,6,71269.89,2,0,1,125912.77,False
765,1,40,6,138033.55,1,1,1,67972.45,False
748,0,41,2,91621.69,1,1,1,71139.31,False
422,1,54,3,140014.42,1,0,1,86350.97,False
502,0,64,3,139663.37,1,0,1,100995.11,False
524,0,28,7,0.0,2,0,1,147100.72,False
689,1,34,1,165312.27,1,1,0,155495.63,False
661,1,26,8,0.0,2,0,0,196875.87,False
647,1,32,5,97041.16,1,1,1,23132.73,False
732,1,36,5,0.0,2,1,0,161428.25,False
646,1,50,0,104129.24,2,1,0,181794.86,True
559,0,43,1,0.0,1,0,1,86634.3,False
581,1,28,3,104367.5,1,1,1,29937.75,False
565,1,46,7,135369.71,1,0,1,140130.22,False
847,1,66,7,123760.68,1,0,1,53157.16,False
558,0,41,6,0.0,1,1,1,143585.29,True
579,1,39,5,0.0,2,0,1,39891.84,False
741,0,36,3,0.0,2,1,1,89804.83,False
613,1,44,3,0.0,2,0,1,136491.72,False
480,0,42,1,152160.21,2,1,0,101778.9,False
666,0,59,5,0.0,2,1,1,185123.09,False
575,1,24,2,0.0,2,1,1,119927.81,False
850,1,36,3,0.0,2,1,0,195033.07,False
740,1,36,4,172381.8,1,1,1,86480.29,False
681,1,36,5,141952.07,1,1,1,185144.08,False
589,0,37,6,138497.84,1,0,1,18988.58,False
850,1,37,4,126872.6,1,1,0,197266.58,False
713,0,37,8,0.0,1,1,1,16403.41,False
437,0,26,1,120923.52,1,0,1,78854.57,False
600,1,46,10,95502.21,1,0,0,19842.18,False
827,1,38,5,0.0,2,0,0,103305.01,False
608,0,30,8,85859.76,1,0,0,142730.27,False
554,1,44,7,85304.27,1,1,1,58076.52,False
628,0,31,5,0.0,1,0,0,147963.07,True
776,0,29,5,0.0,2,1,1,143301.49,False
820,1,36,4,0.0,2,1,0,31422.69,False
665,1,36,1,0.0,2,0,1,121505.61,False
703,0,42,7,0.0,2,0,1,72500.68,False
606,1,34,5,0.0,1,1,0,161971.42,False
517,1,56,9,142147.32,1,0,0,39488.04,True
677,0,49,3,0.0,2,1,1,187811.71,False
729,0,36,8,109106.8,1,0,0,121311.12,False
654,1,36,2,112262.84,1,1,0,12873.39,False
633,0,60,8,69365.25,1,1,1,10288.24,False
602,1,31,7,155271.83,1,1,1,179446.31,False
562,0,57,3,0.0,3,1,0,6554.97,True
636,1,34,8,0.0,2,1,0,38570.13,False
550,1,22,6,154377.3,1,1,1,51721.52,False
662,0,39,5,138106.75,1,0,0,19596.73,False
637,1,27,9,128940.24,1,1,0,46786.92,False
646,0,33,2,0.0,2,0,0,198208.0,False
567,0,48,3,0.0,1,1,0,55362.45,False
638,1,41,1,131762.94,1,1,1,47675.29,False
725,0,31,6,0.0,1,0,0,61326.43,False
709,0,41,3,150300.65,2,1,0,71672.86,False
653,1,37,7,135847.47,1,1,0,144880.81,False
663,1,33,5,157274.36,2,1,1,28531.81,False
662,1,64,0,98848.19,1,0,1,42730.12,False
754,1,34,7,0.0,2,1,1,65219.85,False
578,1,39,2,0.0,2,1,0,70563.9,False
599,0,43,4,0.0,1,1,0,170347.1,False
586,0,46,0,0.0,3,0,1,131553.82,True
825,0,36,3,146053.66,1,1,1,138344.7,False
444,1,34,2,144318.97,1,1,0,112668.06,False
650,0,39,4,0.0,2,0,0,186275.7,False
609,1,26,7,0.0,2,1,0,98463.99,False
662,1,29,5,147092.65,1,1,0,10928.3,False
752,0,41,8,0.0,2,1,0,139844.04,True
745,0,36,9,0.0,1,1,0,19605.18,True
503,1,32,4,0.0,2,1,1,153036.97,False
548,0,37,9,0.0,2,0,0,98029.58,False
668,1,28,4,107141.27,1,1,0,193018.71,False
619,0,55,0,0.0,3,0,0,60810.64,True
842,0,37,4,132446.08,2,1,0,87071.18,True
707,0,57,1,92053.0,1,1,1,164064.44,True
509,1,55,8,132387.91,2,1,1,170360.11,False
678,0,26,1,0.0,2,1,0,45443.68,False
777,0,30,4,0.0,2,0,1,115611.97,False
541,1,34,3,128743.55,1,1,0,134851.12,False
756,1,31,10,122647.32,1,0,0,61666.87,False
618,0,42,2,0.0,4,0,0,111097.39,True
604,0,53,2,121389.78,1,1,1,48201.64,True
473,0,39,9,117103.26,2,1,1,85937.52,True
705,1,92,1,126076.24,2,1,1,34436.83,False
661,1,41,5,0.0,1,0,1,88279.6,False
573,0,27,4,0.0,2,1,1,157549.6,False
639,1,37,5,98186.7,1,0,1,173386.95,False
718,0,67,7,0.0,3,1,1,82782.08,False
570,1,37,6,0.0,1,1,1,187758.5,False
461,0,40,7,0.0,2,1,0,176547.8,False
762,0,44,7,159316.64,1,0,0,24780.13,False
662,0,38,2,96479.81,1,1,0,120259.41,False
539,1,39,6,0.0,2,1,1,86767.48,False
625,1,43,4,122351.29,1,1,0,71216.6,False
656,0,48,9,0.0,2,1,1,85240.61,True
469,0,48,5,0.0,1,1,0,160529.71,True
754,0,27,7,0.0,2,1,0,144134.64,False
535,1,38,2,119272.29,1,0,0,195896.59,True
487,1,37,2,0.0,2,1,1,126722.57,False
850,0,42,3,0.0,2,1,1,176883.42,False
585,1,55,10,106415.57,3,1,1,122960.98,True
603,1,31,4,0.0,2,0,1,9607.1,False
833,1,30,1,0.0,2,1,0,141860.62,False
502,1,37,10,0.0,1,1,1,76642.68,False
668,1,46,0,0.0,2,0,0,29388.02,False
575,0,54,9,68332.96,1,1,1,144390.75,False
651,0,25,8,0.0,2,1,1,126761.2,False
800,1,60,6,88541.57,2,1,1,131718.12,False
760,1,38,6,162888.73,1,1,0,91098.76,True
711,0,35,8,0.0,1,1,1,67508.01,False
662,1,32,9,0.0,2,0,0,65089.38,False
568,0,44,7,0.0,2,0,0,62370.67,True
692,0,30,7,0.0,2,1,1,18826.34,False
614,0,35,1,0.0,2,1,1,3342.62,False
478,1,35,1,92474.05,1,1,0,178626.07,False
562,1,36,6,0.0,2,1,0,32845.32,False
684,0,26,5,87098.91,1,0,0,106095.82,False
779,0,42,5,0.0,2,0,0,25951.91,False
445,1,25,6,0.0,2,1,0,119425.94,False
559,1,50,5,162702.35,1,0,0,150548.5,True
608,0,56,10,129255.2,2,1,0,142492.04,True
698,1,41,3,90605.29,1,1,1,14357.0,False
528,1,29,3,102787.42,1,1,0,55972.56,False
802,0,39,7,120145.96,2,0,1,59497.01,True
640,1,38,9,0.0,2,1,0,88827.67,False
547,0,51,1,0.0,2,1,1,56908.41,False
718,0,49,10,0.0,1,1,0,184474.72,True
735,1,43,9,127806.91,1,1,1,73069.59,False
765,1,43,9,157960.49,2,0,0,136602.8,False
675,0,34,10,84944.58,1,0,0,146230.63,False
703,1,50,8,160139.59,2,1,1,79314.1,False
810,1,33,6,0.0,2,1,1,77965.67,False
664,1,40,9,0.0,2,1,0,194767.3,False
850,1,29,6,0.0,2,1,1,10672.54,False
563,1,30,7,90727.79,1,1,0,122268.75,False
614,1,36,1,118311.76,1,1,0,146134.68,False
740,1,33,1,129574.98,1,1,1,123300.38,False
587,1,33,8,148163.57,1,0,0,122925.4,False
656,1,30,3,0.0,2,0,1,17104.0,False
579,0,33,1,65667.79,2,0,0,164608.98,False
716,0,44,1,0.0,1,1,1,152108.47,False
551,1,42,1,50194.59,1,1,1,23399.58,False
600,0,37,4,0.0,3,1,0,7312.25,True
685,0,43,1,132667.17,1,1,1,41876.98,False
622,1,41,2,127087.06,1,1,0,102402.91,True
528,1,34,1,125566.9,1,1,1,176763.27,False
733,0,38,3,157658.36,1,0,0,19658.43,False
586,1,33,9,0.0,1,1,0,6975.02,False
462,1,39,4,140133.08,2,0,0,131304.45,False
850,0,27,7,43658.33,2,1,1,3025.49,False
628,0,37,9,0.0,2,1,1,34689.77,False
798,1,28,3,0.0,2,1,0,2305.27,False
610,0,57,7,72092.95,4,0,1,113228.82,True
591,0,42,10,0.0,2,0,0,171099.22,False
651,1,35,0,181821.96,2,0,1,36923.67,True
665,1,25,7,90920.75,1,0,1,112256.57,False
570,1,23,2,0.0,1,0,0,198830.98,False
586,1,32,1,0.0,2,0,0,31635.99,False
691,1,30,9,0.0,1,1,0,49594.02,False
639,1,35,8,0.0,2,1,0,170483.9,False
698,0,27,1,94920.71,1,1,1,40339.9,False
850,1,19,8,0.0,1,1,1,68569.89,False
618,0,31,4,0.0,2,1,0,29176.04,False
473,0,25,6,110666.42,2,0,0,46758.42,False
490,1,39,1,0.0,3,1,0,171060.01,True
649,0,56,8,156974.26,1,1,0,89405.26,True
578,1,50,5,151215.34,2,1,0,169804.4,False
596,1,42,7,0.0,2,1,1,121568.37,False
492,0,48,6,127253.98,1,1,1,92144.09,True
569,1,66,2,0.0,1,1,0,130784.2,True
507,0,31,0,106942.08,1,0,1,44001.11,False
687,0,35,1,110752.15,2,1,1,47921.22,False
519,1,34,5,0.0,1,1,0,68479.6,False
544,1,48,10,78314.63,3,1,1,103713.93,True
564,0,36,7,206329.65,1,1,1,46632.87,True
702,1,40,7,145536.9,1,0,1,135334.24,False
654,0,24,8,145081.73,1,1,1,130075.07,False
782,1,33,7,191523.09,1,1,1,167058.75,False
644,1,38,3,0.0,2,1,1,79928.41,False
678,0,60,2,0.0,2,1,1,43821.56,False
806,1,34,5,113958.55,1,0,1,32125.98,False
660,1,34,1,0.0,2,1,0,9692.58,False
601,0,37,5,0.0,1,0,0,20708.6,False
781,0,48,0,57098.96,1,1,0,85644.06,True
751,1,30,3,165257.2,1,0,0,134822.05,False
531,0,37,1,0.0,1,1,0,4606.97,False
647,0,42,9,0.0,2,1,1,51362.82,False
670,1,33,1,0.0,2,1,1,86413.11,False
592,0,31,2,84102.11,2,0,1,116385.24,False
589,0,50,4,0.0,2,0,1,182076.97,False
725,0,33,4,0.0,1,1,1,67879.8,False
570,0,43,9,0.0,2,0,1,11417.26,False
575,1,46,1,0.0,2,1,1,65998.26,False
418,1,36,7,90145.04,1,1,1,69157.93,False
658,1,42,8,102870.93,1,0,1,103764.55,True
659,0,37,1,151105.68,1,1,1,140934.57,False
611,1,38,7,0.0,1,1,1,63202.0,False
571,1,49,4,180614.04,1,0,0,523.0,False
686,0,44,7,55053.62,1,1,0,181757.19,False
673,1,39,7,82255.51,2,1,0,109545.56,False
745,0,33,1,0.0,2,1,1,174431.01,False
576,0,55,6,44582.07,3,0,1,67539.85,True
663,1,22,6,0.0,2,0,1,131827.15,False
466,1,26,9,105522.06,1,1,0,10842.46,False
554,0,44,9,135814.7,2,0,0,115091.38,False
595,1,52,9,0.0,1,1,1,106340.66,True
662,1,44,8,0.0,2,1,1,175314.87,False
571,0,47,7,0.0,2,0,0,112366.98,False
539,0,40,7,81132.21,1,1,0,167289.82,False
753,0,50,4,0.0,2,1,1,861.4,False
706,1,35,5,0.0,2,1,1,81718.37,False
588,1,44,8,154409.74,1,1,0,49324.03,True
825,1,32,9,0.0,2,0,0,9751.03,False
532,1,60,5,76705.87,2,0,1,13889.73,False
764,0,44,1,0.0,2,1,1,11467.38,False
700,0,36,4,0.0,2,1,0,130789.15,False
660,1,41,3,0.0,2,1,1,108665.89,False
557,0,39,7,49572.73,1,1,0,115287.99,True
639,0,35,1,103015.12,2,1,1,139094.12,False
557,0,24,4,0.0,1,0,0,20515.72,False
633,0,32,1,104001.38,1,0,1,36642.65,False
611,1,68,5,82547.11,2,1,1,146448.01,False
521,1,27,4,121325.84,1,1,1,164223.7,True
775,1,28,9,111167.7,1,1,0,149331.01,False
670,0,50,8,138340.06,1,0,1,3159.15,False
751,1,43,1,114974.24,1,1,0,125920.54,False
544,0,33,6,0.0,2,1,1,124113.04,False
639,0,38,5,0.0,2,0,0,93716.38,False
672,0,28,6,0.0,1,0,1,8814.69,False
639,0,35,8,0.0,1,0,0,164453.98,False
697,0,25,1,0.0,2,0,0,87803.32,False
748,0,34,8,0.0,2,1,0,53584.03,False
572,0,30,6,0.0,1,0,1,175025.27,False
637,1,36,2,152606.82,1,1,1,71692.8,False
651,1,28,7,0.0,2,1,0,823.96,False
672,1,28,4,167268.98,1,1,1,169469.3,False
493,1,54,3,167831.88,2,1,0,150159.95,True
677,0,27,2,0.0,2,0,1,114685.92,False
594,0,53,4,0.0,1,1,0,5408.74,True
574,1,33,8,100267.03,1,1,0,103006.27,False
558,0,56,7,121235.05,2,1,1,116253.1,False
630,1,31,0,0.0,2,1,1,34475.14,False
678,0,48,2,0.0,2,1,1,32301.88,False
438,1,38,2,0.0,2,1,0,136859.55,False
544,1,44,1,0.0,2,0,0,69244.24,False
678,1,26,3,0.0,2,1,0,4989.33,False
850,0,36,6,0.0,2,1,1,190194.95,False
602,0,39,6,154121.32,2,1,0,176614.86,True
591,1,29,6,0.0,2,1,1,108684.65,False
605,0,32,5,0.0,2,1,1,42135.28,False
620,0,33,9,127638.35,1,1,1,192717.57,False
725,1,31,8,0.0,2,1,1,59650.42,False
624,0,71,4,170252.05,3,1,1,73679.59,True
712,0,32,1,0.0,2,1,0,1703.58,False
597,0,41,4,145809.53,2,1,1,52319.26,False
718,0,39,3,0.0,2,1,1,145355.11,False
746,0,24,4,0.0,1,0,1,94105.0,False
759,0,46,2,0.0,1,1,1,138380.11,False
748,0,39,3,157371.54,1,0,1,97734.3,False
686,1,37,9,134560.62,1,1,0,27596.39,False
679,1,40,1,0.0,1,1,1,16897.19,False
778,0,34,7,109564.1,1,0,1,113046.81,False
742,0,25,4,132116.13,2,1,0,129933.5,False
763,1,67,1,149436.73,2,0,1,106282.74,False
625,0,36,8,129944.39,2,0,0,198914.8,False
733,1,36,5,0.0,2,1,1,109127.54,False
725,1,38,6,0.0,2,1,1,158697.28,False
554,0,38,3,138731.95,1,1,1,194138.36,False
556,0,54,4,150005.38,1,1,0,157015.5,True
601,1,47,1,64430.06,2,0,1,96517.97,False
640,0,67,3,0.0,1,0,1,42964.63,False
654,0,37,5,0.0,1,0,1,71492.28,False
519,1,39,2,112957.26,2,1,0,97593.16,False
646,1,40,5,93680.43,2,1,1,179473.26,False
670,0,39,8,101928.51,1,0,0,89205.54,False
733,0,24,3,161884.99,1,1,1,9617.24,False
764,0,39,1,129068.54,2,1,1,187905.12,False
673,0,42,4,0.0,2,1,0,121440.8,False
715,1,32,8,175307.32,1,1,0,187051.23,False
621,1,31,7,136658.61,1,1,1,148689.13,False
672,1,34,6,0.0,1,0,0,22736.06,False
722,0,38,3,0.0,2,0,1,167984.72,False
746,0,32,4,0.0,2,1,1,72909.75,False
523,0,26,4,0.0,2,1,0,185488.81,False
624,1,44,3,0.0,2,1,0,88407.51,False
492,1,35,8,121063.49,1,0,0,85421.48,False
743,0,30,1,127023.39,1,1,1,138780.89,False
522,1,41,5,144147.68,1,1,1,14789.9,False
826,0,49,0,0.0,1,0,0,178709.98,True
806,0,67,1,0.0,2,0,1,103945.58,False
719,0,54,7,0.0,2,1,1,125041.52,False
683,1,30,4,114779.35,1,0,0,183171.47,False
749,1,41,5,57568.94,1,1,1,61128.29,False
680,1,37,4,0.0,2,1,0,61240.87,False
699,0,32,4,110559.46,1,1,1,127429.56,False
442,1,34,4,0.0,2,1,0,68343.08,False
529,1,46,8,0.0,1,0,0,126511.94,True
605,1,33,9,128152.82,1,0,0,147822.81,False
558,1,32,10,105000.23,1,1,0,190019.61,False
525,0,59,6,55328.4,1,1,0,83342.73,True
690,0,36,6,110480.48,1,0,0,81292.33,False
850,0,46,3,0.0,2,1,1,187980.21,False
676,1,29,7,131959.86,1,0,0,189268.81,False
507,1,33,7,0.0,2,1,1,85411.01,False
490,1,34,5,122952.9,2,0,0,154360.97,False
678,1,36,0,107379.68,1,1,1,84460.18,False
602,0,33,8,0.0,2,1,1,112928.74,False
640,0,50,9,117565.03,2,0,0,82559.77,False
684,0,38,5,133189.4,1,0,0,127388.06,False
684,1,38,5,105069.98,2,1,1,198355.28,False
613,1,42,7,115076.06,1,1,1,79323.61,False
794,1,30,8,0.0,2,1,1,24113.91,False
736,0,42,7,117280.23,3,0,0,41921.06,True
653,1,44,8,0.0,2,1,1,154639.72,False
552,0,38,9,134105.01,1,0,0,57850.1,False
708,0,34,4,0.0,1,1,1,62868.33,False
647,0,40,9,0.0,2,0,1,92357.21,False
501,1,42,9,114631.23,1,0,1,91429.74,False
709,1,44,9,128601.98,1,1,0,117031.2,False
799,1,70,8,70416.75,1,1,1,36483.52,False
675,0,33,6,0.0,2,1,0,34045.61,False
561,0,35,5,0.0,2,1,0,59981.62,False
707,0,42,10,0.0,2,1,1,152944.39,False
670,1,33,6,88294.6,1,1,0,66979.06,False
524,1,28,1,93577.3,1,1,1,51670.82,False
657,1,33,1,84309.57,2,0,0,103914.4,False
683,0,29,9,0.0,2,1,1,48849.89,False
653,1,47,6,0.0,1,1,0,50695.93,True
639,0,37,4,116121.84,2,0,1,181850.74,False
711,0,25,5,190066.54,1,0,0,51345.39,True
721,1,36,1,155176.83,2,1,1,49653.37,False
679,1,41,8,147726.98,3,1,0,172749.4,True
553,1,41,1,0.0,2,1,0,90607.31,False
757,1,36,7,144852.06,1,0,0,130861.95,False
581,1,54,4,89299.81,1,0,0,5558.47,True
625,1,41,6,97663.16,2,1,0,57128.78,False
539,0,47,2,127286.04,2,1,1,166929.43,True
716,0,29,6,0.0,2,1,1,98998.61,False
670,1,37,2,0.0,2,1,1,54229.74,False
555,1,40,10,139930.18,1,1,1,105720.09,False
571,1,38,1,121405.04,1,1,1,154844.22,False
697,1,35,5,133087.76,1,1,0,64771.61,False
684,0,43,7,0.0,2,1,0,131093.99,False
